authors,openAccessColor,publiclyFunded,type,countries,subjects,mainTitle,subTitle,descriptions,publicationDate,publisher,embargoEndDate,sources,formats,contributors,coverages,container,documentationUrls,codeRepositoryUrl,programmingLanguage,contactPeople,contactGroups,tools,size,version,geoLocations,id,originalIds,pids,dateOfCollection,lastUpdateTimeStamp,instances,isGreen,isInDiamondJournal,language.code,language.label,bestAccessRight.code,bestAccessRight.label,bestAccessRight.scheme,indicators.citationImpact.citationCount,indicators.citationImpact.influence,indicators.citationImpact.popularity,indicators.citationImpact.impulse,indicators.citationImpact.citationClass,indicators.citationImpact.influenceClass,indicators.citationImpact.impulseClass,indicators.citationImpact.popularityClass,indicators.usageCounts.downloads,indicators.usageCounts.views,bestAccessRight
"[{'fullName': 'Antoine BERCHET', 'name': 'Antoine', 'surname': 'Antoine BERCHET', 'rank': 1, 'pid': {'id': {'scheme': 'orcid', 'value': '0000-0001-6709-0125'}, 'provenance': None}}, {'fullName': 'Espen Sollum', 'name': None, 'surname': 'Espen Sollum', 'rank': 2, 'pid': None}, {'fullName': 'Isabelle Pison', 'name': None, 'surname': 'Isabelle Pison', 'rank': 3, 'pid': None}, {'fullName': 'Rona L. Thompson', 'name': 'Rona L.', 'surname': 'Rona L. Thompson', 'rank': 4, 'pid': None}, {'fullName': 'Joël Thanwerdas', 'name': None, 'surname': 'Joël Thanwerdas', 'rank': 5, 'pid': None}, {'fullName': 'Audrey Fortems-Cheiney', 'name': None, 'surname': 'Audrey Fortems-Cheiney', 'rank': 6, 'pid': None}, {'fullName': 'Jacob C. A. van Peet', 'name': 'Jacob C. A.', 'surname': 'Jacob C. A. van Peet', 'rank': 7, 'pid': None}, {'fullName': 'Elise Potier', 'name': None, 'surname': 'Elise Potier', 'rank': 8, 'pid': None}, {'fullName': 'Frédéric Chevallier', 'name': None, 'surname': 'Frédéric Chevallier', 'rank': 9, 'pid': None}, {'fullName': 'Grégoire Broquet', 'name': None, 'surname': 'Grégoire Broquet', 'rank': 10, 'pid': None}]",,,software,,"[{'subject': {'scheme': 'keyword', 'value': 'Atmospheric Inversion'}, 'provenance': None}, {'subject': {'scheme': 'keyword', 'value': 'Atmospheric Modelling'}, 'provenance': None}, {'subject': {'scheme': 'keyword', 'value': 'Data Assimilation'}, 'provenance': None}]",The Community Inversion Framework: codes and documentation,,"['We present here a Community Inversion Framework (CIF) to help rationalize development efforts and leverage the strengths of individual inversion systems into a comprehensive framework.<br> The CIF is primarily a programming protocol to allow various inversion bricks to be exchanged among researchers. <br> In practice, the ensemble of bricks makes a flexible, transparent and open-source python-based tool to estimate the fluxes of various GHGs both at global and regional scales. <br> It will allow running different atmospheric transport models, different observation streams and different data assimilation approaches. This adaptability will allow a comprehensively assessment of uncertainty in a fully consistent framework. The present object contains all codes and documentation pages included in the Community Inversion Framework: pycif: the Python interface to the CIF model_sources: Fortran sources of main models in the CIF tests: pytest configuration bin: example of bash scripts to run the CIF docs: ReStructured Text documentation sources and HTML compiled pages (also published here)']",2020-12-15,Zenodo,,,,,,,,,,,,,,,,doi_dedup___::ab995ec4003dad9a6e6696fd71dc5b98,"['50|datacite____::ab995ec4003dad9a6e6696fd71dc5b98', '10.5281/zenodo.4322372', 'oai:zenodo.org:4322372', '50|od______2659::7a9ce230307406563a897e01da266d6c']","[{'scheme': 'doi', 'value': '10.5281/zenodo.4322372'}]",,,"[{'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4322372'}], 'license': 'CC BY', 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.4322372'], 'publicationDate': '2020-12-15', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4322372'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:4322372'}], 'license': 'CC BY', 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.4322372'], 'publicationDate': '2020-12-15', 'refereed': 'nonPeerReviewed'}]",,,eng,English,c_abf2,OPEN,http://vocabularies.coar-repositories.org/documentation/access_rights/,0.0,2.5942106e-09,1.652743e-09,0.0,C5,C5,C5,C5,0.0,5.0,
"[{'fullName': 'Martijn de Vos', 'name': None, 'surname': 'Martijn de Vos', 'rank': 1, 'pid': None}, {'fullName': 'Lipu Fei', 'name': None, 'surname': 'Lipu Fei', 'rank': 2, 'pid': None}, {'fullName': 'Niels Zeilemaker', 'name': None, 'surname': 'Niels Zeilemaker', 'rank': 3, 'pid': None}, {'fullName': 'Egbert Bouman', 'name': None, 'surname': 'Egbert Bouman', 'rank': 4, 'pid': None}, {'fullName': 'Elric Milon', 'name': None, 'surname': 'Elric Milon', 'rank': 5, 'pid': None}, {'fullName': 'Sandip Pandey', 'name': None, 'surname': 'Sandip Pandey', 'rank': 6, 'pid': None}, {'fullName': 'Quinten Stokkink', 'name': None, 'surname': 'Quinten Stokkink', 'rank': 7, 'pid': None}, {'fullName': 'Vadim Bulavintsev', 'name': None, 'surname': 'Vadim Bulavintsev', 'rank': 8, 'pid': None}, {'fullName': 'Boudewijn', 'name': None, 'surname': 'Boudewijn', 'rank': 9, 'pid': None}, {'fullName': 'Christian Clauss', 'name': None, 'surname': 'Christian Clauss', 'rank': 10, 'pid': None}, {'fullName': 'Laurens Versluis', 'name': None, 'surname': 'Laurens Versluis', 'rank': 11, 'pid': None}, {'fullName': 'Rob Ruigrok', 'name': None, 'surname': 'Rob Ruigrok', 'rank': 12, 'pid': None}, {'fullName': 'Paul Brussee', 'name': None, 'surname': 'Paul Brussee', 'rank': 13, 'pid': None}, {'fullName': 'Chris Tanaskoski', 'name': None, 'surname': 'Chris Tanaskoski', 'rank': 14, 'pid': None}, {'fullName': 'Ardhi Putra Pratama', 'name': None, 'surname': 'Ardhi Putra Pratama', 'rank': 15, 'pid': None}, {'fullName': 'Captain-Coder', 'name': None, 'surname': 'Captain-Coder', 'rank': 16, 'pid': None}, {'fullName': 'Pim Veldhuisen', 'name': None, 'surname': 'Pim Veldhuisen', 'rank': 17, 'pid': None}, {'fullName': 'Bulat Nasrulin', 'name': None, 'surname': 'Bulat Nasrulin', 'rank': 18, 'pid': None}, {'fullName': 'Johan Pouwelse', 'name': None, 'surname': 'Johan Pouwelse', 'rank': 19, 'pid': None}, {'fullName': 'Rutger', 'name': None, 'surname': 'Rutger', 'rank': 20, 'pid': None}, {'fullName': 'JeffGoderie', 'name': None, 'surname': 'JeffGoderie', 'rank': 21, 'pid': None}, {'fullName': 'Solomon1732', 'name': None, 'surname': 'Solomon1732', 'rank': 22, 'pid': None}, {'fullName': 'wtud', 'name': None, 'surname': 'wtud', 'rank': 23, 'pid': None}, {'fullName': 'Riccardo Petrocco', 'name': None, 'surname': 'Riccardo Petrocco', 'rank': 24, 'pid': None}, {'fullName': 'PetervB', 'name': None, 'surname': 'PetervB', 'rank': 25, 'pid': None}, {'fullName': 'Antonio Fraga', 'name': None, 'surname': 'Antonio Fraga', 'rank': 26, 'pid': None}, {'fullName': 'Steffan Norberhuis', 'name': None, 'surname': 'Steffan Norberhuis', 'rank': 27, 'pid': None}, {'fullName': 'Max van Deursen', 'name': None, 'surname': 'Max van Deursen', 'rank': 28, 'pid': None}, {'fullName': 'Ying-Chun Liu (PaulLiu)', 'name': None, 'surname': 'Ying-Chun Liu (PaulLiu)', 'rank': 29, 'pid': None}, {'fullName': 'phillmac', 'name': None, 'surname': 'phillmac', 'rank': 30, 'pid': None}]",,,software,,,Tribler/tribler: V7.4.0,,['Tribler 7.4.0 is the first Python3 version of Tribler. It includes numerous bug fixes and Python3 fixes over 7.3.2. <strong>Changelog</strong> Included a version system for easy rollbacks Fixed create torrent with no personal channel Fixed dl not starting with add to channel checkbox Fixed encoding of encoding entry in torrent files Stopped gossiping empty personal channels Fixed extended peer info encoding Used LooseVersion to compare networkx version Added TrustGraph compatibility to networkx 2.4 Fixed for getting libtorrent settings Fixed VideoServer for multifile torrents Fixed misleading VOD message Fixed escaped unicode in download dialog Fixed inital load unicode torrent issue Fixed crash if there is no socks connection Moved seeding ratio settings to global config Python3 libtorrent bdecode compat utility Skipped weird scrape results in torrent checker Do not re-download already downloaded torrent Fixed unicode error in create_torrent_endpoint Removed bootstrap nodes persistence in file Stripped search query for auto completion response Stripped search query before converting to fts query Result validation before trying to plot trustgraph Added socket error on get address info to unhandled session error Bootstrap peers DHT connect failure log set to debug instead of error Skipped repeating error messages in resource_monitor Removed error-prone log statement in resume_download Decoded torrent filenames with ut8 by default Fixed unicode error on adding torrent to channel Checked Unicode decode error in socks conversion Fixed config convert for 7.4 Fixed issue with exporting torrent - Python3 Added versioned path to state directory Fixed tstate corruption during conversion Added pyqtgraph as pip dependency'],2020-02-01,Zenodo,,,,,,,,,,,,,,,,doi_________::3809c77c722becd9a9cd5a58deeae9c6,"['50|datacite____::3809c77c722becd9a9cd5a58deeae9c6', '10.5281/zenodo.3633449', 'oai:zenodo.org:3633449', '50|od______2659::224619e1e2d917aa957f8245f67681d1']","[{'scheme': 'doi', 'value': '10.5281/zenodo.3633449'}]",,,"[{'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3633449'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.3633449'], 'publicationDate': '2020-02-01', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3633449'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:3633449'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.3633449'], 'publicationDate': '2020-02-01', 'refereed': 'nonPeerReviewed'}]",,,und,Undetermined,,,,0.0,2.5942106e-09,1.652743e-09,0.0,C5,C5,C5,C5,0.0,1.0,
"[{'fullName': 'Eilander, Dirk', 'name': 'Dirk', 'surname': 'Eilander', 'rank': 1, 'pid': {'id': {'scheme': 'orcid_pending', 'value': '0000-0002-0951-8418'}, 'provenance': None}}]",,,software,,,DirkEilander/compound_hotspots: preprint ready,,"['Experiments and analysis for ""global compound hotspots"" manuscript']",2020-02-12,Zenodo,,,,,,,,,,,,,,,,doi_dedup___::ee9ba97ccb00aaa5f4c4309e6381508d,"['50|datacite____::ee9ba97ccb00aaa5f4c4309e6381508d', '10.5281/zenodo.3665811', '50|od______2659::78ad1eb7dfdf760ac0808a16fa2292bc', 'oai:zenodo.org:3665811', '50|datacite____::f395bfd90b0afb12a4b53d3ae576a87d', '10.5281/zenodo.3665810']","[{'scheme': 'doi', 'value': '10.5281/zenodo.3665811'}, {'scheme': 'doi', 'value': '10.5281/zenodo.3665810'}]",,,"[{'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3665811'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.3665811'], 'publicationDate': '2020-02-12', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3665811'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:3665811'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.3665811'], 'publicationDate': '2020-02-12', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3665810'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.3665810'], 'publicationDate': '2020-02-12', 'refereed': 'nonPeerReviewed'}]",,,und,Undetermined,c_abf2,OPEN,http://vocabularies.coar-repositories.org/documentation/access_rights/,0.0,2.5942106e-09,1.652743e-09,0.0,C5,C5,C5,C5,0.0,3.0,
"[{'fullName': 'Milan Jelisavcic', 'name': None, 'surname': 'Milan Jelisavcic', 'rank': 1, 'pid': None}, {'fullName': 'Elte Hupkes', 'name': None, 'surname': 'Elte Hupkes', 'rank': 2, 'pid': None}, {'fullName': 'Matteo De Carlo', 'name': None, 'surname': 'Matteo De Carlo', 'rank': 3, 'pid': None}, {'fullName': 'Maarten', 'name': None, 'surname': 'Maarten', 'rank': 4, 'pid': None}, {'fullName': 'karinemiras', 'name': None, 'surname': 'karinemiras', 'rank': 5, 'pid': None}, {'fullName': 'amir', 'name': None, 'surname': 'amir', 'rank': 6, 'pid': None}, {'fullName': 'Sayf', 'name': None, 'surname': 'Sayf', 'rank': 7, 'pid': None}, {'fullName': 'langongjin', 'name': None, 'surname': 'langongjin', 'rank': 8, 'pid': None}, {'fullName': 'Margarita Rebolledo', 'name': None, 'surname': 'Margarita Rebolledo', 'rank': 9, 'pid': None}, {'fullName': 'Hubert Smeitink', 'name': None, 'surname': 'Hubert Smeitink', 'rank': 10, 'pid': None}, {'fullName': 'egdman', 'name': None, 'surname': 'egdman', 'rank': 11, 'pid': None}]",,,software,,,ci-group/revolve: Multiobjective Plasticoding,,['Robot evolution framework for the Triangle of Life project'],2020-05-13,Zenodo,,,,,,,,,,,,,,,,doi_________::097cc0382b93fb80125fd18e538dca9a,"['50|datacite____::097cc0382b93fb80125fd18e538dca9a', '10.5281/zenodo.3825857', '50|od______2659::6996fd219cb1c704b2a1f19a9124629c', 'oai:zenodo.org:3825857']","[{'scheme': 'doi', 'value': '10.5281/zenodo.3825857'}]",,,"[{'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3825857'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.3825857'], 'publicationDate': '2020-05-13', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3825857'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:3825857'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.3825857'], 'publicationDate': '2020-05-13', 'refereed': 'nonPeerReviewed'}]",,,und,Undetermined,,,,0.0,2.5942106e-09,1.652743e-09,0.0,C5,C5,C5,C5,0.0,1.0,
"[{'fullName': 'Daniele Avitabile', 'name': None, 'surname': 'Daniele Avitabile', 'rank': 1, 'pid': None}]",,,software,,,danieleavitabile/continuation-spatially-extended-systems-tutorial v1.1-alpha,,['No description provided.'],2020-05-12,Zenodo,,,,,,,,,,,,,,,,doi_________::771093cfff1ae8185b09676541633d82,"['50|datacite____::771093cfff1ae8185b09676541633d82', '10.5281/zenodo.3821165', '50|od______2659::e67c7f61227f1810e7f3bd6b36c1ccfe', 'oai:zenodo.org:3821165']","[{'scheme': 'doi', 'value': '10.5281/zenodo.3821165'}]",,,"[{'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3821165'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.3821165'], 'publicationDate': '2020-05-12', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3821165'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:3821165'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.3821165'], 'publicationDate': '2020-05-12', 'refereed': 'nonPeerReviewed'}]",,,und,Undetermined,,,,0.0,2.5942106e-09,1.652743e-09,0.0,C5,C5,C5,C5,0.0,4.0,
"[{'fullName': 'victorduta', 'name': None, 'surname': 'victorduta', 'rank': 1, 'pid': None}]",,,software,,"[{'subject': {'scheme': 'keyword', 'value': 'Inlining'}, 'provenance': None}, {'subject': {'scheme': 'keyword', 'value': 'Retpolines'}, 'provenance': None}, {'subject': {'scheme': 'keyword', 'value': 'PGO'}, 'provenance': None}, {'subject': {'scheme': 'keyword', 'value': 'Indirect Call Promotion'}, 'provenance': None}, {'subject': {'scheme': 'keyword', 'value': 'Speculative execution'}, 'provenance': None}]",victorduta/pibe-reproduction: PIBE optimization pipeline,,"[""ASPLOS'21 artifact submission.""]",2020-12-15,Zenodo,,,,,,,,,,,,,,,,doi_dedup___::e46a757f35d086abda515e586141eb44,"['50|datacite____::30bb7f8bf97f365305476ab1c799ce79', '10.5281/zenodo.4454585', 'oai:zenodo.org:4454585', '50|od______2659::45662e6ef3a883185f418cbf634688cc', '50|datacite____::4e967ec62d67a0cec102fd0560dd9713', '10.5281/zenodo.4329986', 'oai:zenodo.org:4329986', '50|od______2659::6427ac719e35263aeb0132701e570e6e', '50|datacite____::5760c2401d4ba3f06113ba338704d365', '10.5281/zenodo.4429581', 'oai:zenodo.org:4429581', '50|od______2659::2a7c0f66a5a112e4f732ae2e0047a40c', '50|datacite____::e46a757f35d086abda515e586141eb44', '10.5281/zenodo.4321968', 'oai:zenodo.org:4321968', '50|od______2659::2ef3bdfdfd178cec46ffc9fce87bb9d6', '50|datacite____::e8e227bf53da215b955de3a4d116b01b', '10.5281/zenodo.4321967', '50|datacite____::f4d2c9dd83ac95bfd7abe64d069df0bf', '10.5281/zenodo.4541351', '50|od______2659::a2305b0f4d7b7e4360de5501b037ec6a', 'oai:zenodo.org:4541351']","[{'scheme': 'doi', 'value': '10.5281/zenodo.4454585'}, {'scheme': 'doi', 'value': '10.5281/zenodo.4329986'}, {'scheme': 'doi', 'value': '10.5281/zenodo.4429581'}, {'scheme': 'doi', 'value': '10.5281/zenodo.4321968'}, {'scheme': 'doi', 'value': '10.5281/zenodo.4321967'}, {'scheme': 'doi', 'value': '10.5281/zenodo.4541351'}]",,,"[{'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4454585'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.4454585'], 'publicationDate': '2021-01-21', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4454585'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:4454585'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.4454585'], 'publicationDate': '2021-01-21', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4329986'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.4329986'], 'publicationDate': '2020-12-16', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4329986'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:4329986'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.4329986'], 'publicationDate': '2020-12-16', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4429581'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.4429581'], 'publicationDate': '2021-01-09', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4429581'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:4429581'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.4429581'], 'publicationDate': '2021-01-09', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4321968'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.4321968'], 'publicationDate': '2020-12-15', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4321968'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:4321968'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.4321968'], 'publicationDate': '2020-12-15', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4321967'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.4321967'], 'publicationDate': '2021-02-15', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4541351'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.4541351'], 'publicationDate': '2021-02-15', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.4541351'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:4541351'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.4541351'], 'publicationDate': '2021-02-15', 'refereed': 'nonPeerReviewed'}]",,,und,Undetermined,c_abf2,OPEN,http://vocabularies.coar-repositories.org/documentation/access_rights/,0.0,2.5942106e-09,1.652743e-09,0.0,C5,C5,C5,C5,0.0,3.0,
"[{'fullName': 'Daniele Avitabile', 'name': None, 'surname': 'Daniele Avitabile', 'rank': 1, 'pid': None}]",,,software,,,"danieleavitabile/neural-field-with-dendrites: Ancillary codes to ""Numerical Investigation of a Neural Field Model Including Dendritic Processing""",,['No description provided.'],2020-03-28,Zenodo,,,,,,,,,,,,,,,,doi_dedup___::358a3a7ee7690de09799a152dd17562a,"['50|datacite____::358a3a7ee7690de09799a152dd17562a', '10.5281/zenodo.3727494', '50|datacite____::87d26ef2c8895597262730ca64639e13', '10.5281/zenodo.3731920', 'oai:zenodo.org:3731920', '50|od______2659::9beb637b162a9420e0f1d32ca79b1aab']","[{'scheme': 'doi', 'value': '10.5281/zenodo.3727494'}, {'scheme': 'doi', 'value': '10.5281/zenodo.3731920'}]",,,"[{'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3727494'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.3727494'], 'publicationDate': '2020-03-28', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3731920'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.3731920'], 'publicationDate': '2020-03-28', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3731920'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:3731920'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.3731920'], 'publicationDate': '2020-03-28', 'refereed': 'nonPeerReviewed'}]",,,und,Undetermined,c_abf2,OPEN,http://vocabularies.coar-repositories.org/documentation/access_rights/,0.0,2.5942106e-09,1.652743e-09,0.0,C5,C5,C5,C5,0.0,3.0,
"[{'fullName': 'Martijn de Vos', 'name': None, 'surname': 'Martijn de Vos', 'rank': 1, 'pid': None}, {'fullName': 'Lipu Fei', 'name': None, 'surname': 'Lipu Fei', 'rank': 2, 'pid': None}, {'fullName': 'Niels Zeilemaker', 'name': None, 'surname': 'Niels Zeilemaker', 'rank': 3, 'pid': None}, {'fullName': 'Egbert Bouman', 'name': None, 'surname': 'Egbert Bouman', 'rank': 4, 'pid': None}, {'fullName': 'Elric Milon', 'name': None, 'surname': 'Elric Milon', 'rank': 5, 'pid': None}, {'fullName': 'Sandip Pandey', 'name': None, 'surname': 'Sandip Pandey', 'rank': 6, 'pid': None}, {'fullName': 'Quinten Stokkink', 'name': None, 'surname': 'Quinten Stokkink', 'rank': 7, 'pid': None}, {'fullName': 'Vadim Bulavintsev', 'name': None, 'surname': 'Vadim Bulavintsev', 'rank': 8, 'pid': None}, {'fullName': 'Boudewijn', 'name': None, 'surname': 'Boudewijn', 'rank': 9, 'pid': None}, {'fullName': 'Christian Clauss', 'name': None, 'surname': 'Christian Clauss', 'rank': 10, 'pid': None}, {'fullName': 'Laurens Versluis', 'name': None, 'surname': 'Laurens Versluis', 'rank': 11, 'pid': None}, {'fullName': 'Rob Ruigrok', 'name': None, 'surname': 'Rob Ruigrok', 'rank': 12, 'pid': None}, {'fullName': 'Paul Brussee', 'name': None, 'surname': 'Paul Brussee', 'rank': 13, 'pid': None}, {'fullName': 'Chris Tanaskoski', 'name': None, 'surname': 'Chris Tanaskoski', 'rank': 14, 'pid': None}, {'fullName': 'Ardhi Putra Pratama', 'name': None, 'surname': 'Ardhi Putra Pratama', 'rank': 15, 'pid': None}, {'fullName': 'Captain-Coder', 'name': None, 'surname': 'Captain-Coder', 'rank': 16, 'pid': None}, {'fullName': 'Pim Veldhuisen', 'name': None, 'surname': 'Pim Veldhuisen', 'rank': 17, 'pid': None}, {'fullName': 'Bulat Nasrulin', 'name': None, 'surname': 'Bulat Nasrulin', 'rank': 18, 'pid': None}, {'fullName': 'Johan Pouwelse', 'name': None, 'surname': 'Johan Pouwelse', 'rank': 19, 'pid': None}, {'fullName': 'Rutger', 'name': None, 'surname': 'Rutger', 'rank': 20, 'pid': None}, {'fullName': 'JeffGoderie', 'name': None, 'surname': 'JeffGoderie', 'rank': 21, 'pid': None}, {'fullName': 'Solomon1732', 'name': None, 'surname': 'Solomon1732', 'rank': 22, 'pid': None}, {'fullName': 'wtud', 'name': None, 'surname': 'wtud', 'rank': 23, 'pid': None}, {'fullName': 'Riccardo Petrocco', 'name': None, 'surname': 'Riccardo Petrocco', 'rank': 24, 'pid': None}, {'fullName': 'PetervB', 'name': None, 'surname': 'PetervB', 'rank': 25, 'pid': None}, {'fullName': 'Antonio Fraga', 'name': None, 'surname': 'Antonio Fraga', 'rank': 26, 'pid': None}, {'fullName': 'Steffan Norberhuis', 'name': None, 'surname': 'Steffan Norberhuis', 'rank': 27, 'pid': None}, {'fullName': 'Max van Deursen', 'name': None, 'surname': 'Max van Deursen', 'rank': 28, 'pid': None}, {'fullName': 'Ying-Chun Liu (PaulLiu)', 'name': None, 'surname': 'Ying-Chun Liu (PaulLiu)', 'rank': 29, 'pid': None}, {'fullName': 'phillmac', 'name': None, 'surname': 'phillmac', 'rank': 30, 'pid': None}]",,,software,,,Tribler/tribler: V7.4.2,,"['This is the second bugfix release of Tribler 7.4.x series. It fixes the issue with Tribler stuck at ""Checkpointing Downloads"" and other problems. <strong>Changelog</strong> Fix PID checking on Windows Update IPv8 pointer Fix issue in monitor_downloads Fix checkpoints getting stuck + speedup shutdown Handle ConnectionLost error in version checker Fix race condition in GUI videoplayer Catch socket errors Pass ignore_errors to recursive calls in recursive_unicode LooseVersion-based checks in VersionManager Fix encoding of encoding attribute in TorrentDef Add stricter check for tracker URLs Handle HttpError exception in endpoint Handle UnicodeDecode error by CategoryFilter Handle KeyError exception in resume_download']",2020-02-14,Zenodo,,,,,,,,,,,,,,,,doi_________::e7a703254620cbc763aa6ae0eac1c79d,"['50|datacite____::e7a703254620cbc763aa6ae0eac1c79d', '10.5281/zenodo.3667675', 'oai:zenodo.org:3667675', '50|od______2659::283e6b5ba67da2e09e72ae3280cf9fda']","[{'scheme': 'doi', 'value': '10.5281/zenodo.3667675'}]",,,"[{'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3667675'}], 'type': 'Software', 'urls': ['https://dx.doi.org/10.5281/zenodo.3667675'], 'publicationDate': '2020-02-14', 'refereed': 'nonPeerReviewed'}, {'pids': [{'scheme': 'doi', 'value': '10.5281/zenodo.3667675'}], 'alternateIdentifiers': [{'scheme': 'oai', 'value': 'oai:zenodo.org:3667675'}], 'type': 'Software', 'urls': ['http://dx.doi.org/10.5281/zenodo.3667675'], 'publicationDate': '2020-02-14', 'refereed': 'nonPeerReviewed'}]",,,und,Undetermined,,,,0.0,2.5942106e-09,1.652743e-09,0.0,C5,C5,C5,C5,0.0,1.0,
